"0.00000","0.00000","wp"
"0.00000","0.00000","wp.1"
"0.00000","0.00000","wp.2"
"0.00000","0.00000","wp.3"
"0.00000","0.00000","wp.4"
"0.00000","0.00000","wp.5"
"0.00000","0.00000","wp.6"
"0.00000","0.00000","wp.7"
"0.00000","0.00000","wp.8"
"0.00000","0.00000","wp.9"
"0.00000","0.00000","wp.10"
"0.00000","0.00000","wp.11"
"0.00000","0.00000","wp.12"
"0.00000","0.00000","wp.13"
"0.00000","0.00000","wp.14"
"0.00000","0.00000","wp.15"
"0.00000","0.00000","wp.16"
"0.00000","0.00000","wp.17"
"0.00000","0.00000","wp.18"
"0.00000","0.00000","wp.19"
"0.00000","0.00000","wp.20"
"0.00000","0.00000","wp.21"
"0.00000","0.00000","wp.22"
"0.00000","0.00000","wp.23"
"0.00000","0.00000","wp.24"
"0.00000","0.00000","wp.25"
"0.00000","0.00000","wp.26"
"0.00000","0.00000","wp.27"
"0.00000","0.00000","wp.28"
"0.00000","0.00000","wp.29"
"0.00000","0.00000","wp.30"
"0.00000","0.00000","wp.31"
"0.00000","0.00000","wp.32"
"0.00000","0.00000","wp.33"
"0.00000","0.00000","wp.34"
"0.00000","0.00000","wp.35"
"0.00000","0.00000","wp.36"
"0.00000","0.00000","wp.37"
"0.00000","0.00000","wp.38"
"0.00000","0.00000","wp.39"
"0.00000","0.00000","wp.40"
"0.00000","0.00000","wp.41"
"0.00000","0.00000","wp.42"
"0.00000","0.00000","wp.43"
"0.00000","0.00000","wp.44"
"0.00000","0.00000","wp.45"
"0.00000","0.00000","wp.46"
"0.00000","0.00000","wp.47"
"0.00000","0.00000","wp.48"
"0.00000","0.00000","wp.49"
"0.00000","0.00000","wp.50"
"0.00000","0.00000","wp.51"
"0.00000","0.00000","wp.52"
"0.00000","0.00000","wp.53"
"0.00000","0.00000","wp.54"
"0.00000","0.00000","wp.55"
"0.00000","0.00000","wp.56"
"0.00000","0.00000","wp.57"
"0.00000","0.00000","wp.58"
"0.00000","0.00000","wp.59"
"0.00000","0.00000","wp.60"
"0.00000","0.00000","wp.61"
"0.00000","0.00000","wp.62"
"0.00000","0.00000","wp.63"
"0.00000","0.00000","wp.64"
"0.00000","0.00000","wp.65"
"0.00000","0.00000","wp.66"
"0.00000","0.00000","wp.67"
"0.00000","0.00000","wp.68"
"0.00000","0.00000","wp.69"
"0.00000","0.00000","wp.70"
"0.00000","0.00000","wp.71"
"0.00000","0.00000","wp.72"
"0.00000","0.00000","wp.73"
"0.00000","0.00000","wp.74"
"0.00000","0.00000","wp.75"
"0.00000","0.00000","wp.76"
"0.00000","0.00000","wp.77"
"0.00000","0.00000","wp.78"
"0.00000","0.00000","wp.79"
"0.00000","0.00000","wp.80"
"0.00000","0.00000","wp.81"
"0.00000","0.00000","wp.82"
"0.00000","0.00000","wp.83"
"0.00000","0.00000","wp.84"
"0.00000","0.00000","wp.85"
"0.00000","0.00000","wp.86"
"0.00000","0.00000","wp.87"
"0.00000","0.00000","wp.88"
"0.00000","0.00000","wp.89"
"0.00000","0.00000","wp.90"
"0.00000","0.00000","wp.91"
"0.00000","0.00000","wp.92"
"0.00000","0.00000","wp.93"
"0.00000","0.00000","wp.94"
"0.00000","0.00000","wp.95"
"0.00000","0.00000","wp.96"
"0.00000","0.00000","wp.97"
"0.00000","0.00000","wp.98"
"0.00000","0.00000","wp.99"
"0.00000","0.00000","w.100"
"0.00000","0.00000","w.101"
"0.00000","0.00000","w.102"
"0.00000","0.00000","w.103"
"0.00000","0.00000","w.104"
"0.00000","0.00000","w.105"
"0.00000","0.00000","w.106"
"0.00000","0.00000","w.107"
"0.00000","0.00000","w.108"
"0.00000","0.00000","w.109"
"0.00000","0.00000","w.110"
"0.00000","0.00000","w.111"
"0.00000","0.00000","w.112"
"0.00000","0.00000","w.113"
"0.00000","0.00000","w.114"
"0.00000","0.00000","w.115"
"0.00000","0.00000","w.116"
"0.00000","0.00000","w.117"
"0.00000","0.00000","w.118"
"0.00000","0.00000","w.119"
"0.00000","0.00000","w.120"
"0.00000","0.00000","w.121"
"0.00000","0.00000","w.122"
"0.00000","0.00000","w.123"
"0.00000","0.00000","w.124"
"0.00000","0.00000","w.125"
"0.00000","0.00000","w.126"
"0.00000","0.00000","w.127"
"0.00000","0.00000","w.128"
"0.00000","0.00000","w.129"
"0.00000","0.00000","w.130"
"0.00000","0.00000","w.131"
"0.00000","0.00000","w.132"
"0.00000","0.00000","w.133"
"0.00000","0.00000","w.134"
"0.00000","0.00000","w.135"
"0.00000","0.00000","w.136"
"0.00000","0.00000","w.137"
"0.00000","0.00000","w.138"
"0.00000","0.00000","w.139"
"0.00000","0.00000","w.140"
"0.00000","0.00000","w.141"
"0.00000","0.00000","w.142"
"0.00000","0.00000","w.143"
"0.00000","0.00000","w.144"
"0.00000","0.00000","w.145"
"0.00000","0.00000","w.146"
"0.00000","0.00000","w.147"
"0.00000","0.00000","w.148"
"0.00000","0.00000","w.149"
