"0.00000","0.00000","wp"
"0.00000","0.00000","wp.1"
"0.00000","0.00000","wp.2"
"0.00000","0.00000","wp.3"
"0.00000","0.00000","wp.4"
"0.00000","0.00000","wp.5"
"0.00000","0.00000","wp.6"
"0.00000","0.00000","wp.7"
"0.00000","0.00000","wp.8"
"0.00000","0.00000","wp.9"
"0.00000","0.00000","w.10"
"0.00000","0.00000","w.11"
"0.00000","0.00000","w.12"
"0.00000","0.00000","w.13"
"0.00000","0.00000","w.14"
"0.00000","0.00000","w.15"
"0.00000","0.00000","w.16"
"0.00000","0.00000","w.17"
"0.00000","0.00000","w.18"
"0.00000","0.00000","w.19"
"0.00000","0.00000","w.20"
"0.00000","0.00000","w.21"
"0.00000","0.00000","w.22"
"0.00000","0.00000","w.23"
"0.00000","0.00000","w.24"
"0.00000","0.00000","w.25"
"0.00000","0.00000","w.26"
"0.00000","0.00000","w.27"
"0.00000","0.00000","w.28"
"0.00000","0.00000","w.29"
"0.00000","0.00000","w.30"
"0.00000","0.00000","w.31"
"0.00000","0.00000","w.32"
"0.00000","0.00000","w.33"
"0.00000","0.00000","w.34"
"0.00000","0.00000","w.35"
"0.00000","0.00000","w.36"
"0.00000","0.00000","w.37"
"0.00000","0.00000","w.38"
"0.00000","0.00000","w.39"
"0.00000","0.00000","w.40"
"0.00000","0.00000","w.41"
"0.00000","0.00000","w.42"
"0.00000","0.00000","w.43"
"0.00000","0.00000","w.44"
"0.00000","0.00000","w.45"
"0.00000","0.00000","w.46"
"0.00000","0.00000","w.47"
"0.00000","0.00000","w.48"
"0.00000","0.00000","w.49"
"0.00000","0.00000","w.50"
"0.00000","0.00000","w.51"
"0.00000","0.00000","w.52"
"0.00000","0.00000","w.53"
"0.00000","0.00000","w.54"
"0.00000","0.00000","w.55"
"0.00000","0.00000","w.56"
"0.00000","0.00000","w.57"
"0.00000","0.00000","w.58"
"0.00000","0.00000","w.59"
"0.00000","0.00000","w.60"
"0.00000","0.00000","w.61"
"0.00000","0.00000","w.62"
"0.00000","0.00000","w.63"
"0.00000","0.00000","w.64"
"0.00000","0.00000","w.65"
"0.00000","0.00000","w.66"
"0.00000","0.00000","w.67"
"0.00000","0.00000","w.68"
"0.00000","0.00000","w.69"
"0.00000","0.00000","w.70"
"0.00000","0.00000","w.71"
"0.00000","0.00000","w.72"
"0.00000","0.00000","w.73"
"0.00000","0.00000","w.74"
"0.00000","0.00000","w.75"
"0.00000","0.00000","w.76"
"0.00000","0.00000","w.77"
"0.00000","0.00000","w.78"
"0.00000","0.00000","w.79"
"0.00000","0.00000","w.80"
"0.00000","0.00000","w.81"
"0.00000","0.00000","w.82"
"0.00000","0.00000","w.83"
"0.00000","0.00000","w.84"
"0.00000","0.00000","w.85"
"0.00000","0.00000","w.86"
"0.00000","0.00000","w.87"
"0.00000","0.00000","w.88"
"0.00000","0.00000","w.89"
"0.00000","0.00000","w.90"
"0.00000","0.00000","w.91"
"0.00000","0.00000","w.92"
"0.00000","0.00000","w.93"
"0.00000","0.00000","w.94"
"0.00000","0.00000","w.95"
"0.00000","0.00000","w.96"
"0.00000","0.00000","w.97"
"0.00000","0.00000","w.98"
"0.00000","0.00000","w.99"
"0.00000","0.00000",".100"
"0.00000","0.00000",".101"
"0.00000","0.00000",".102"
"0.00000","0.00000",".103"
"0.00000","0.00000",".104"
"0.00000","0.00000",".105"
"0.00000","0.00000",".106"
"0.00000","0.00000",".107"
"0.00000","0.00000",".108"
"0.00000","0.00000",".109"
"0.00000","0.00000",".110"
"0.00000","0.00000",".111"
"0.00000","0.00000",".112"
"0.00000","0.00000",".113"
"0.00000","0.00000",".114"
"0.00000","0.00000",".115"
"0.00000","0.00000",".116"
"0.00000","0.00000",".117"
"0.00000","0.00000",".118"
"0.00000","0.00000",".119"
"0.00000","0.00000",".120"
"0.00000","0.00000",".121"
"0.00000","0.00000",".122"
"0.00000","0.00000",".123"
"0.00000","0.00000",".124"
"0.00000","0.00000",".125"
"0.00000","0.00000",".126"
"0.00000","0.00000",".127"
"0.00000","0.00000",".128"
"0.00000","0.00000",".129"
"0.00000","0.00000",".130"
"0.00000","0.00000",".131"
"0.00000","0.00000",".132"
"0.00000","0.00000",".133"
"0.00000","0.00000",".134"
"0.00000","0.00000",".135"
"0.00000","0.00000",".136"
"0.00000","0.00000",".137"
"0.00000","0.00000",".138"
"0.00000","0.00000",".139"
"0.00000","0.00000",".140"
"0.00000","0.00000",".141"
"0.00000","0.00000",".142"
"0.00000","0.00000",".143"
"0.00000","0.00000",".144"
"0.00000","0.00000",".145"
"0.00000","0.00000",".146"
"0.00000","0.00000",".147"
"0.00000","0.00000",".148"
"0.00000","0.00000",".149"
